session_id,user_id,session_date,source,device,page_views,session_duration
13331,876,2025-09-13,Organic,Desktop,8,326
13332,441,2025-09-13,Paid,Tablet,8,402
13333,1210,2025-09-13,Paid,Mobile,10,609
13334,1509,2025-09-13,Organic,Mobile,14,87
13335,1066,2025-09-13,Organic,Desktop,8,35
13336,1669,2025-09-13,Paid,Tablet,6,323
13337,1607,2025-09-13,Paid,Desktop,8,89
13338,1230,2025-09-13,Organic,Mobile,5,252
13339,1211,2025-09-13,Paid,Mobile,11,758
13340,1098,2025-09-13,Organic,Desktop,10,157
13341,74,2025-09-13,Organic,Desktop,7,561
13342,1040,2025-09-13,Organic,Desktop,5,645
13343,1081,2025-09-13,Paid,Desktop,7,165
13344,180,2025-09-13,Paid,Mobile,6,273
13345,1184,2025-09-13,Paid,Desktop,10,154
13346,782,2025-09-13,Paid,Mobile,4,701
13347,949,2025-09-13,Paid,Desktop,4,319
13348,326,2025-09-13,Paid,Desktop,8,725
13349,744,2025-09-13,Organic,Desktop,2,135
13350,500,2025-09-13,Organic,Tablet,6,93
13351,1778,2025-09-13,Paid,Desktop,9,467
13352,741,2025-09-13,Organic,Desktop,14,212
13353,1800,2025-09-13,Social,Mobile,15,827
13354,1639,2025-09-13,Paid,Mobile,9,820
13355,1941,2025-09-13,Referral,Mobile,14,166
13356,1614,2025-09-13,Organic,Mobile,11,266
13357,1680,2025-09-13,Paid,Mobile,1,231
13358,405,2025-09-13,Organic,Desktop,9,791
13359,930,2025-09-13,Social,Mobile,12,505
13360,1014,2025-09-13,Organic,Tablet,3,491
13361,1248,2025-09-13,Referral,Desktop,8,123
13362,1503,2025-09-13,Paid,Mobile,14,742
13363,279,2025-09-13,Organic,Mobile,5,430
13364,694,2025-09-13,Paid,Desktop,13,882
13365,1440,2025-09-13,Referral,Mobile,7,851
13366,940,2025-09-13,Paid,Mobile,15,676
13367,1575,2025-09-13,Referral,Mobile,1,225
13368,65,2025-09-13,Social,Mobile,15,264
13369,1241,2025-09-13,Organic,Desktop,9,265
13370,809,2025-09-13,Paid,Desktop,9,834
13371,395,2025-09-13,Social,Tablet,13,218
13372,86,2025-09-13,Paid,Mobile,14,788
13373,1981,2025-09-13,Social,Desktop,3,862
13374,1898,2025-09-13,Organic,Desktop,10,623
13375,941,2025-09-13,Organic,Desktop,3,894
13376,1532,2025-09-13,Organic,Desktop,13,520
13377,704,2025-09-13,Paid,Desktop,5,889
13378,1145,2025-09-13,Organic,Desktop,4,379
13379,1354,2025-09-13,Referral,Mobile,6,739
13380,244,2025-09-13,Social,Desktop,12,576
13381,481,2025-09-13,Organic,Desktop,11,635
13382,1043,2025-09-13,Organic,Tablet,6,100
13383,283,2025-09-13,Paid,Desktop,2,540
13384,371,2025-09-13,Social,Mobile,2,746
13385,695,2025-09-13,Paid,Mobile,7,650
13386,139,2025-09-13,Paid,Mobile,9,661
13387,1212,2025-09-13,Referral,Mobile,11,111
13388,274,2025-09-13,Organic,Desktop,2,406
13389,157,2025-09-13,Organic,Tablet,11,247
13390,1734,2025-09-13,Paid,Desktop,11,852
13391,715,2025-09-13,Social,Mobile,2,463
13392,1207,2025-09-13,Organic,Desktop,14,794
13393,1635,2025-09-13,Organic,Mobile,3,500
13394,1325,2025-09-13,Organic,Desktop,6,430
13395,190,2025-09-13,Paid,Desktop,11,567
13396,1829,2025-09-13,Organic,Desktop,6,68
13397,1584,2025-09-13,Paid,Desktop,7,536
13398,626,2025-09-13,Organic,Desktop,7,414
13399,1286,2025-09-13,Organic,Desktop,3,334
13400,409,2025-09-13,Paid,Mobile,9,570
13401,1246,2025-09-13,Organic,Mobile,6,191
13402,581,2025-09-13,Organic,Desktop,3,166
13403,560,2025-09-13,Social,Desktop,3,664
13404,1871,2025-09-13,Paid,Desktop,9,638
13405,1557,2025-09-13,Organic,Mobile,10,604
13406,681,2025-09-13,Social,Desktop,11,365
13407,974,2025-09-13,Paid,Desktop,12,779
13408,848,2025-09-13,Paid,Mobile,5,489
13409,603,2025-09-13,Organic,Desktop,7,225
13410,891,2025-09-13,Paid,Desktop,13,252
13411,1628,2025-09-13,Organic,Desktop,13,595
13412,1863,2025-09-13,Referral,Desktop,9,194
13413,1338,2025-09-13,Social,Mobile,3,830
13414,1200,2025-09-13,Organic,Tablet,13,671
13415,1639,2025-09-13,Organic,Desktop,13,593
13416,119,2025-09-13,Paid,Mobile,6,565
13417,68,2025-09-13,Paid,Mobile,2,853
13418,832,2025-09-13,Paid,Mobile,11,647
13419,65,2025-09-13,Organic,Mobile,5,849
13420,796,2025-09-13,Social,Desktop,6,358
13421,986,2025-09-13,Social,Mobile,12,574
13422,417,2025-09-13,Paid,Desktop,10,425
13423,429,2025-09-13,Social,Desktop,14,823
13424,888,2025-09-13,Social,Desktop,11,848
13425,1485,2025-09-13,Social,Desktop,6,83
13426,1740,2025-09-13,Organic,Desktop,7,78
13427,1721,2025-09-13,Paid,Desktop,8,186
13428,1363,2025-09-13,Paid,Mobile,4,531
13429,132,2025-09-13,Organic,Desktop,10,608
13430,1424,2025-09-13,Organic,Desktop,1,644
13431,1100,2025-09-13,Social,Mobile,13,49
13432,1673,2025-09-13,Organic,Desktop,2,752
13433,1488,2025-09-13,Referral,Tablet,2,465
13434,20,2025-09-13,Organic,Desktop,3,373
13435,619,2025-09-13,Referral,Desktop,5,331
13436,1120,2025-09-13,Referral,Mobile,13,519
13437,611,2025-09-13,Social,Mobile,14,767
13438,1566,2025-09-13,Paid,Desktop,15,143
13439,1871,2025-09-13,Social,Desktop,5,380
13440,1982,2025-09-13,Organic,Desktop,9,710
13441,594,2025-09-13,Paid,Tablet,2,430
13442,1174,2025-09-13,Paid,Mobile,13,880
13443,537,2025-09-13,Paid,Mobile,1,651
13444,706,2025-09-13,Social,Desktop,7,713
13445,126,2025-09-13,Organic,Desktop,4,462
13446,121,2025-09-13,Social,Tablet,12,795
13447,195,2025-09-13,Social,Desktop,1,135
13448,368,2025-09-13,Paid,Mobile,12,88
13449,1375,2025-09-13,Organic,Tablet,10,723
13450,25,2025-09-13,Paid,Tablet,3,31
13451,1608,2025-09-13,Paid,Mobile,4,698
13452,1192,2025-09-13,Paid,Mobile,10,494
13453,564,2025-09-13,Paid,Desktop,9,78
13454,268,2025-09-13,Organic,Desktop,2,93
13455,849,2025-09-13,Organic,Desktop,15,66
13456,1392,2025-09-13,Paid,Desktop,13,373
13457,928,2025-09-13,Social,Desktop,8,49
13458,419,2025-09-13,Organic,Desktop,2,234
13459,545,2025-09-13,Paid,Desktop,8,248
13460,919,2025-09-13,Organic,Desktop,9,674
13461,1358,2025-09-13,Paid,Desktop,1,365
13462,1752,2025-09-13,Organic,Desktop,13,484
13463,996,2025-09-13,Social,Mobile,9,527
13464,435,2025-09-13,Referral,Mobile,5,546
13465,1791,2025-09-13,Organic,Desktop,8,848
13466,1395,2025-09-13,Paid,Desktop,3,396
13467,949,2025-09-13,Paid,Desktop,10,549
13468,569,2025-09-13,Social,Mobile,8,336
13469,1779,2025-09-13,Organic,Desktop,8,571
13470,752,2025-09-13,Social,Desktop,5,254
13471,1742,2025-09-13,Social,Mobile,8,760
13472,1809,2025-09-13,Social,Mobile,13,280
13473,1028,2025-09-13,Social,Desktop,6,491
13474,1099,2025-09-13,Paid,Tablet,15,143
13475,1259,2025-09-13,Paid,Mobile,10,213
13476,226,2025-09-13,Organic,Desktop,14,256
13477,417,2025-09-13,Organic,Mobile,15,621
13478,1214,2025-09-13,Referral,Desktop,4,299
13479,905,2025-09-13,Social,Desktop,5,507
13480,1562,2025-09-13,Social,Desktop,13,424
13481,1034,2025-09-13,Organic,Desktop,13,704
13482,1232,2025-09-13,Paid,Desktop,7,65
13483,1717,2025-09-13,Organic,Mobile,13,647
13484,1079,2025-09-13,Referral,Mobile,12,506
13485,1744,2025-09-13,Paid,Desktop,8,602
13486,284,2025-09-13,Social,Mobile,6,257
13487,1031,2025-09-13,Referral,Mobile,1,557
13488,1478,2025-09-13,Organic,Desktop,15,458
13489,928,2025-09-13,Organic,Desktop,12,327
13490,219,2025-09-13,Paid,Desktop,9,536
13491,1673,2025-09-13,Organic,Mobile,6,149
13492,1298,2025-09-13,Organic,Tablet,6,41
13493,1762,2025-09-13,Organic,Desktop,2,79
13494,1915,2025-09-13,Referral,Desktop,7,501
13495,1429,2025-09-13,Organic,Desktop,4,301
13496,180,2025-09-13,Social,Desktop,13,470
13497,1737,2025-09-13,Social,Desktop,14,110
13498,716,2025-09-13,Paid,Mobile,8,150
13499,943,2025-09-13,Paid,Desktop,1,752
13500,118,2025-09-13,Paid,Desktop,4,259
13501,405,2025-09-13,Social,Desktop,10,89
13502,588,2025-09-13,Organic,Mobile,14,325
13503,895,2025-09-13,Organic,Desktop,3,668
13504,1164,2025-09-13,Organic,Tablet,7,434
13505,470,2025-09-13,Organic,Desktop,14,125
13506,543,2025-09-13,Paid,Mobile,3,727
13507,1093,2025-09-13,Paid,Desktop,2,291
13508,737,2025-09-13,Organic,Mobile,14,663
13509,303,2025-09-13,Organic,Tablet,8,683
13510,389,2025-09-13,Paid,Mobile,15,124
13511,404,2025-09-13,Referral,Mobile,15,75
13512,454,2025-09-13,Social,Tablet,11,611
13513,402,2025-09-13,Referral,Desktop,8,425
13514,129,2025-09-13,Social,Desktop,15,34
13515,1915,2025-09-13,Organic,Desktop,10,179
13516,1499,2025-09-13,Paid,Desktop,12,157
13517,1583,2025-09-13,Social,Mobile,5,888
13518,1793,2025-09-13,Social,Mobile,10,628
13519,957,2025-09-13,Social,Desktop,9,448
13520,295,2025-09-13,Organic,Mobile,4,638
13521,1986,2025-09-13,Paid,Desktop,11,512
13522,1091,2025-09-13,Organic,Desktop,15,442
13523,1388,2025-09-13,Organic,Mobile,2,193
13524,1092,2025-09-13,Referral,Mobile,3,595
13525,167,2025-09-13,Social,Desktop,1,863
13526,1303,2025-09-13,Organic,Desktop,5,168
13527,737,2025-09-13,Referral,Desktop,2,462
13528,259,2025-09-13,Paid,Mobile,14,646
13529,44,2025-09-13,Social,Mobile,7,96
13530,1121,2025-09-13,Referral,Desktop,8,612
13531,144,2025-09-13,Social,Desktop,13,782
13532,1874,2025-09-13,Organic,Desktop,14,126
13533,1679,2025-09-13,Organic,Desktop,11,157
13534,996,2025-09-13,Organic,Desktop,9,553
13535,1244,2025-09-13,Organic,Tablet,12,845
13536,602,2025-09-13,Paid,Tablet,4,361
13537,1276,2025-09-13,Referral,Mobile,2,529
13538,185,2025-09-13,Paid,Desktop,1,482
13539,385,2025-09-13,Organic,Mobile,12,260
13540,1816,2025-09-13,Social,Mobile,14,388
13541,449,2025-09-13,Organic,Desktop,11,745
13542,890,2025-09-13,Social,Mobile,12,71
13543,47,2025-09-13,Paid,Desktop,8,840
13544,186,2025-09-13,Organic,Desktop,4,760
13545,176,2025-09-13,Organic,Tablet,10,540
13546,1070,2025-09-13,Referral,Mobile,14,820
13547,847,2025-09-13,Organic,Desktop,15,438
13548,1468,2025-09-13,Referral,Mobile,1,762
13549,616,2025-09-13,Paid,Tablet,2,127
13550,1637,2025-09-13,Social,Mobile,1,606
13551,765,2025-09-13,Organic,Tablet,9,581
13552,862,2025-09-13,Organic,Mobile,11,702
13553,206,2025-09-13,Referral,Mobile,13,427
13554,541,2025-09-13,Referral,Desktop,10,405
13555,1287,2025-09-13,Referral,Desktop,2,206
13556,659,2025-09-13,Organic,Mobile,11,194
13557,964,2025-09-13,Paid,Mobile,5,649
13558,1193,2025-09-13,Organic,Mobile,7,642
13559,600,2025-09-13,Paid,Desktop,11,676
13560,487,2025-09-13,Social,Tablet,6,33
13561,169,2025-09-13,Organic,Desktop,1,275
13562,1304,2025-09-13,Organic,Mobile,10,831
13563,1249,2025-09-13,Referral,Tablet,12,530
13564,554,2025-09-13,Social,Desktop,7,793
13565,1004,2025-09-13,Social,Mobile,1,721
13566,1163,2025-09-13,Social,Desktop,4,443
13567,1367,2025-09-13,Organic,Desktop,1,470
13568,1517,2025-09-13,Organic,Desktop,9,536
13569,128,2025-09-13,Organic,Mobile,6,554
13570,54,2025-09-13,Social,Desktop,14,531
13571,1413,2025-09-13,Organic,Desktop,2,544
13572,1689,2025-09-13,Organic,Desktop,5,529
13573,1450,2025-09-13,Organic,Desktop,15,449
13574,161,2025-09-13,Organic,Mobile,11,450
13575,497,2025-09-13,Organic,Mobile,9,698
13576,242,2025-09-13,Paid,Desktop,3,47
13577,814,2025-09-13,Organic,Tablet,6,596
13578,614,2025-09-13,Social,Desktop,1,94
13579,1310,2025-09-13,Organic,Desktop,10,362
13580,938,2025-09-13,Organic,Mobile,6,55
13581,677,2025-09-13,Social,Mobile,7,211
13582,1252,2025-09-13,Organic,Mobile,14,481
13583,1549,2025-09-13,Organic,Desktop,1,276
13584,1749,2025-09-13,Organic,Desktop,10,704
13585,556,2025-09-13,Organic,Desktop,7,670
13586,1207,2025-09-13,Organic,Mobile,4,325
13587,820,2025-09-13,Referral,Tablet,9,560
13588,1396,2025-09-13,Paid,Mobile,8,136
13589,1169,2025-09-13,Organic,Desktop,14,652
13590,997,2025-09-13,Organic,Mobile,11,316
13591,750,2025-09-13,Paid,Mobile,8,151
13592,1448,2025-09-13,Paid,Desktop,9,300
13593,1525,2025-09-13,Paid,Mobile,14,592
13594,265,2025-09-13,Social,Desktop,12,255
13595,318,2025-09-13,Paid,Mobile,11,168
13596,1138,2025-09-13,Organic,Desktop,2,160
13597,1797,2025-09-13,Organic,Desktop,2,524
13598,809,2025-09-13,Organic,Mobile,11,773
13599,1458,2025-09-13,Referral,Mobile,7,809
13600,999,2025-09-13,Social,Desktop,9,685
13601,1839,2025-09-13,Social,Tablet,15,603
13602,265,2025-09-13,Social,Desktop,11,440
13603,653,2025-09-13,Social,Desktop,5,852
13604,862,2025-09-13,Paid,Desktop,4,169
13605,1016,2025-09-13,Referral,Mobile,9,472
13606,1961,2025-09-13,Organic,Mobile,1,178
13607,854,2025-09-13,Referral,Desktop,14,486
13608,910,2025-09-13,Social,Tablet,15,674
13609,1202,2025-09-13,Organic,Mobile,9,90
13610,707,2025-09-13,Organic,Tablet,5,194
13611,504,2025-09-13,Paid,Mobile,10,332
13612,1942,2025-09-13,Social,Mobile,4,131
13613,230,2025-09-13,Organic,Tablet,11,583
13614,1013,2025-09-13,Organic,Desktop,3,353
13615,1833,2025-09-13,Paid,Desktop,10,555
13616,406,2025-09-13,Organic,Mobile,7,897
13617,364,2025-09-13,Organic,Desktop,10,608
13618,1413,2025-09-13,Paid,Mobile,15,885
13619,1116,2025-09-13,Organic,Mobile,1,588
13620,1945,2025-09-13,Referral,Desktop,3,393
13621,65,2025-09-13,Paid,Tablet,12,706
13622,645,2025-09-13,Referral,Desktop,8,540
13623,1419,2025-09-13,Paid,Mobile,7,897
13624,1003,2025-09-13,Social,Mobile,10,272
13625,1307,2025-09-13,Paid,Desktop,1,429
13626,1818,2025-09-13,Organic,Mobile,5,841
13627,199,2025-09-13,Organic,Mobile,15,826
13628,911,2025-09-13,Organic,Mobile,15,438
13629,1467,2025-09-13,Paid,Desktop,1,316
13630,1860,2025-09-13,Organic,Mobile,7,205
13631,1358,2025-09-13,Paid,Desktop,3,849
13632,496,2025-09-13,Organic,Desktop,12,790
13633,69,2025-09-13,Organic,Desktop,9,613
13634,1944,2025-09-13,Social,Mobile,13,879
13635,1408,2025-09-13,Paid,Mobile,8,53
13636,1450,2025-09-13,Paid,Desktop,15,313
13637,69,2025-09-13,Paid,Desktop,4,783
13638,208,2025-09-13,Organic,Mobile,1,222
13639,1676,2025-09-13,Paid,Tablet,8,157
13640,916,2025-09-13,Organic,Desktop,3,697
13641,1182,2025-09-13,Organic,Desktop,3,57
13642,191,2025-09-13,Social,Mobile,15,581
13643,386,2025-09-13,Organic,Mobile,4,106
13644,538,2025-09-13,Paid,Desktop,15,351
13645,917,2025-09-13,Referral,Mobile,8,874
13646,599,2025-09-13,Paid,Desktop,5,195
13647,84,2025-09-13,Social,Tablet,7,678
13648,1885,2025-09-13,Organic,Desktop,5,769
13649,371,2025-09-13,Organic,Desktop,6,207
13650,358,2025-09-13,Social,Desktop,10,222
13651,1833,2025-09-13,Social,Tablet,9,458
13652,404,2025-09-13,Organic,Mobile,13,134
13653,109,2025-09-13,Social,Desktop,14,599
13654,532,2025-09-13,Paid,Desktop,7,368
13655,711,2025-09-13,Social,Mobile,14,632
13656,681,2025-09-13,Paid,Desktop,2,391
13657,979,2025-09-13,Referral,Desktop,10,836
13658,1374,2025-09-13,Social,Desktop,9,248
13659,1339,2025-09-13,Social,Mobile,5,453
13660,980,2025-09-13,Paid,Mobile,8,50
13661,738,2025-09-13,Social,Mobile,15,683
13662,330,2025-09-13,Organic,Desktop,10,753
13663,774,2025-09-13,Organic,Mobile,15,446
13664,233,2025-09-13,Referral,Mobile,11,560
13665,883,2025-09-13,Organic,Desktop,3,551
13666,744,2025-09-13,Organic,Desktop,15,516
13667,93,2025-09-13,Paid,Desktop,10,517
13668,240,2025-09-13,Paid,Desktop,8,457
13669,1937,2025-09-13,Paid,Tablet,2,606
13670,1667,2025-09-13,Organic,Desktop,12,818
13671,814,2025-09-13,Organic,Mobile,13,262
13672,1488,2025-09-13,Paid,Desktop,13,387
13673,1254,2025-09-13,Paid,Mobile,2,685
13674,478,2025-09-13,Paid,Desktop,12,413
13675,1366,2025-09-13,Social,Desktop,8,195
13676,977,2025-09-13,Paid,Mobile,12,421
13677,12,2025-09-13,Referral,Desktop,14,512
13678,1968,2025-09-13,Paid,Mobile,4,561
13679,1170,2025-09-13,Organic,Desktop,9,616
13680,38,2025-09-13,Organic,Mobile,1,465
13681,456,2025-09-13,Organic,Mobile,7,772
13682,42,2025-09-13,Social,Desktop,10,594
13683,427,2025-09-13,Paid,Desktop,14,162
13684,707,2025-09-13,Paid,Mobile,7,871
13685,888,2025-09-13,Paid,Desktop,14,531
13686,1227,2025-09-13,Organic,Mobile,6,602
13687,1441,2025-09-13,Organic,Mobile,12,662
13688,787,2025-09-13,Referral,Mobile,3,261
13689,1081,2025-09-13,Paid,Tablet,3,654
13690,401,2025-09-13,Social,Mobile,6,895
13691,768,2025-09-13,Paid,Desktop,6,356
13692,1392,2025-09-13,Social,Mobile,10,279
13693,723,2025-09-13,Organic,Desktop,12,498
13694,1794,2025-09-13,Paid,Mobile,4,761
13695,1122,2025-09-13,Social,Tablet,13,397
13696,115,2025-09-13,Social,Desktop,5,331
13697,1639,2025-09-13,Social,Tablet,2,360
13698,1919,2025-09-13,Paid,Desktop,9,94
13699,353,2025-09-13,Social,Mobile,8,673
13700,1711,2025-09-13,Referral,Desktop,3,451
13701,1693,2025-09-13,Social,Mobile,13,613
13702,1240,2025-09-13,Paid,Tablet,5,383
13703,1822,2025-09-13,Paid,Desktop,4,443
13704,797,2025-09-13,Paid,Desktop,3,260
13705,1174,2025-09-13,Organic,Mobile,3,217
13706,1768,2025-09-13,Paid,Mobile,15,326
13707,989,2025-09-13,Organic,Desktop,9,470
13708,52,2025-09-13,Paid,Mobile,3,398
13709,493,2025-09-13,Paid,Tablet,7,105
13710,1230,2025-09-13,Organic,Mobile,2,506
13711,1817,2025-09-13,Organic,Desktop,5,485
13712,546,2025-09-13,Referral,Desktop,9,370
13713,179,2025-09-13,Paid,Desktop,3,93
13714,1450,2025-09-13,Paid,Desktop,5,624
13715,701,2025-09-13,Organic,Mobile,12,166
13716,1409,2025-09-13,Organic,Desktop,3,469
13717,1365,2025-09-13,Organic,Desktop,7,331
13718,684,2025-09-13,Organic,Mobile,6,177
13719,975,2025-09-13,Social,Desktop,10,339
13720,720,2025-09-13,Social,Mobile,9,230
13721,657,2025-09-13,Organic,Mobile,2,86
13722,243,2025-09-13,Social,Desktop,9,435
13723,1319,2025-09-13,Organic,Mobile,3,681
13724,1727,2025-09-13,Organic,Mobile,14,205
13725,1770,2025-09-13,Social,Mobile,5,703
13726,1310,2025-09-13,Organic,Mobile,10,245
13727,504,2025-09-13,Social,Mobile,14,801
13728,292,2025-09-13,Referral,Mobile,12,702
13729,126,2025-09-13,Paid,Tablet,14,300
13730,1073,2025-09-13,Social,Desktop,4,32
13731,161,2025-09-13,Organic,Tablet,13,604
13732,1150,2025-09-13,Organic,Mobile,6,100
13733,306,2025-09-13,Social,Desktop,3,500
13734,920,2025-09-13,Social,Mobile,13,115
13735,998,2025-09-13,Organic,Mobile,11,278
13736,1221,2025-09-13,Social,Desktop,1,330
13737,1932,2025-09-13,Organic,Mobile,12,627
13738,219,2025-09-13,Organic,Desktop,11,845
13739,1400,2025-09-13,Organic,Mobile,6,284
13740,1203,2025-09-13,Organic,Tablet,5,792
13741,940,2025-09-13,Paid,Mobile,6,166
13742,117,2025-09-13,Social,Desktop,15,663
13743,300,2025-09-13,Organic,Desktop,2,768
13744,1744,2025-09-13,Organic,Mobile,13,198
13745,936,2025-09-13,Organic,Mobile,1,645
13746,386,2025-09-13,Organic,Desktop,14,88
13747,1136,2025-09-13,Paid,Mobile,2,269
13748,13,2025-09-13,Paid,Tablet,8,248
13749,1973,2025-09-13,Organic,Desktop,3,524
13750,1842,2025-09-13,Organic,Mobile,14,748
13751,1550,2025-09-13,Organic,Desktop,4,351
13752,1017,2025-09-13,Referral,Desktop,6,601
13753,1680,2025-09-13,Paid,Desktop,10,53
13754,1357,2025-09-13,Referral,Desktop,11,675
13755,1980,2025-09-13,Social,Mobile,15,495
13756,1025,2025-09-13,Social,Desktop,13,749
13757,946,2025-09-13,Paid,Desktop,4,506
13758,269,2025-09-13,Organic,Desktop,11,480
13759,1327,2025-09-13,Organic,Mobile,2,743
13760,1783,2025-09-13,Organic,Desktop,3,821
13761,1602,2025-09-13,Paid,Mobile,3,36
13762,737,2025-09-13,Social,Desktop,9,64
13763,151,2025-09-13,Social,Desktop,5,287
13764,887,2025-09-13,Organic,Mobile,7,668
13765,1662,2025-09-13,Referral,Desktop,7,331
13766,1088,2025-09-13,Organic,Mobile,10,38
13767,554,2025-09-13,Referral,Mobile,14,258
13768,1769,2025-09-13,Social,Desktop,13,899
13769,1991,2025-09-13,Paid,Mobile,4,839
13770,1345,2025-09-13,Social,Desktop,12,69
13771,994,2025-09-13,Social,Desktop,11,326
13772,283,2025-09-13,Paid,Desktop,3,482
13773,1550,2025-09-13,Organic,Desktop,7,896
13774,1948,2025-09-13,Organic,Mobile,11,722
13775,365,2025-09-13,Organic,Mobile,5,586
13776,1198,2025-09-13,Paid,Desktop,11,63
13777,1457,2025-09-13,Paid,Desktop,2,154
13778,918,2025-09-13,Organic,Desktop,2,234
13779,1876,2025-09-13,Social,Desktop,5,117
13780,1172,2025-09-13,Paid,Mobile,7,590
13781,906,2025-09-13,Referral,Mobile,11,660
13782,714,2025-09-13,Social,Mobile,2,324
13783,1461,2025-09-13,Organic,Desktop,6,145
13784,902,2025-09-13,Paid,Tablet,3,342
13785,651,2025-09-13,Organic,Desktop,11,645
13786,1794,2025-09-13,Organic,Desktop,12,666
13787,299,2025-09-13,Organic,Desktop,1,866
13788,1590,2025-09-13,Organic,Mobile,12,315
13789,858,2025-09-13,Organic,Mobile,12,152
13790,232,2025-09-13,Paid,Tablet,14,766
13791,1491,2025-09-13,Referral,Tablet,8,292
13792,1056,2025-09-13,Organic,Mobile,15,244
13793,10,2025-09-13,Paid,Desktop,9,444
13794,179,2025-09-13,Social,Mobile,15,427
13795,785,2025-09-13,Social,Mobile,6,218
13796,1856,2025-09-13,Referral,Desktop,6,441
13797,944,2025-09-13,Organic,Mobile,8,845
13798,462,2025-09-13,Social,Desktop,13,565
13799,1741,2025-09-13,Organic,Desktop,8,839
13800,569,2025-09-13,Organic,Desktop,9,636
13801,1911,2025-09-13,Social,Desktop,14,148
13802,966,2025-09-13,Social,Mobile,3,340
13803,1953,2025-09-13,Organic,Desktop,14,316
13804,457,2025-09-13,Organic,Desktop,10,112
13805,206,2025-09-13,Organic,Desktop,1,650
13806,405,2025-09-13,Paid,Mobile,10,264
13807,577,2025-09-13,Social,Desktop,9,693
13808,1165,2025-09-13,Paid,Desktop,15,602
13809,291,2025-09-13,Organic,Desktop,1,487
13810,205,2025-09-13,Paid,Mobile,1,387
13811,626,2025-09-13,Referral,Desktop,7,566
13812,1437,2025-09-13,Organic,Mobile,3,138
13813,1531,2025-09-13,Social,Tablet,9,98
13814,167,2025-09-13,Referral,Desktop,14,348
13815,901,2025-09-13,Organic,Mobile,9,608
13816,1819,2025-09-13,Organic,Tablet,14,102
13817,216,2025-09-13,Organic,Mobile,11,548
13818,167,2025-09-13,Organic,Desktop,10,833
13819,521,2025-09-13,Organic,Desktop,2,505
13820,11,2025-09-13,Organic,Mobile,5,580
13821,853,2025-09-13,Social,Desktop,6,807
13822,107,2025-09-13,Organic,Desktop,1,179
13823,1561,2025-09-13,Organic,Desktop,5,260
13824,1366,2025-09-13,Organic,Tablet,10,741
13825,1712,2025-09-13,Paid,Desktop,8,384
13826,1410,2025-09-13,Organic,Mobile,1,744
13827,943,2025-09-13,Paid,Mobile,9,555
13828,945,2025-09-13,Social,Desktop,7,172
13829,612,2025-09-13,Organic,Mobile,15,71
13830,737,2025-09-13,Referral,Mobile,9,390
13831,178,2025-09-13,Paid,Mobile,4,314
13832,774,2025-09-13,Organic,Desktop,14,57
13833,1177,2025-09-13,Organic,Desktop,7,541
13834,1182,2025-09-13,Organic,Desktop,13,842
13835,1691,2025-09-13,Paid,Tablet,1,490
13836,922,2025-09-13,Referral,Desktop,12,137
13837,1260,2025-09-13,Organic,Tablet,7,595
13838,257,2025-09-13,Paid,Desktop,1,59
13839,421,2025-09-13,Paid,Mobile,10,362
13840,1898,2025-09-13,Social,Mobile,9,147
13841,425,2025-09-13,Paid,Desktop,6,534
13842,1208,2025-09-13,Organic,Desktop,10,183
13843,1221,2025-09-13,Organic,Desktop,10,714
13844,1047,2025-09-13,Paid,Mobile,1,892
13845,1632,2025-09-13,Social,Desktop,10,164
13846,68,2025-09-13,Referral,Desktop,14,297
13847,641,2025-09-13,Organic,Tablet,14,322
13848,567,2025-09-13,Organic,Desktop,6,625
13849,1869,2025-09-13,Organic,Desktop,5,667
13850,1980,2025-09-13,Paid,Desktop,9,486
13851,1321,2025-09-13,Organic,Desktop,1,99
13852,654,2025-09-13,Organic,Mobile,1,608
13853,1668,2025-09-13,Referral,Mobile,8,358
13854,1773,2025-09-13,Referral,Mobile,4,234
13855,1348,2025-09-13,Paid,Mobile,10,334
13856,103,2025-09-13,Referral,Tablet,9,354
13857,1706,2025-09-13,Organic,Desktop,9,141
13858,1851,2025-09-13,Referral,Mobile,1,471
13859,1321,2025-09-13,Social,Desktop,6,457
13860,848,2025-09-13,Paid,Tablet,12,658
13861,6,2025-09-13,Social,Desktop,14,260
13862,1018,2025-09-13,Social,Desktop,8,813
13863,993,2025-09-13,Referral,Desktop,1,841
13864,432,2025-09-13,Referral,Mobile,9,42
13865,1804,2025-09-13,Organic,Tablet,12,628
13866,1654,2025-09-13,Social,Desktop,3,579
13867,451,2025-09-13,Social,Desktop,5,889
13868,527,2025-09-13,Organic,Mobile,3,759
13869,282,2025-09-13,Organic,Mobile,15,838
13870,1118,2025-09-13,Paid,Desktop,2,543
13871,961,2025-09-13,Organic,Mobile,2,372
13872,902,2025-09-13,Social,Mobile,1,629
13873,246,2025-09-13,Social,Tablet,7,609
13874,1550,2025-09-13,Organic,Desktop,3,247
13875,104,2025-09-13,Organic,Desktop,11,504
13876,1731,2025-09-13,Paid,Tablet,5,190
13877,1742,2025-09-13,Organic,Mobile,4,541
13878,1049,2025-09-13,Paid,Mobile,7,199
13879,753,2025-09-13,Social,Desktop,6,340
13880,526,2025-09-13,Organic,Desktop,15,740
13881,910,2025-09-13,Organic,Mobile,4,721
13882,747,2025-09-13,Organic,Desktop,15,263
13883,699,2025-09-13,Referral,Desktop,11,48
