conversion_id,user_id,campaign_id,conversion_date,revenue,conversion_type
1854,1478,12,2025-09-15,439.46,Purchase
1855,1098,15,2025-09-24,412.84,Purchase
1856,273,1,2025-09-24,467.75,Purchase
1857,594,11,2025-09-30,451.07,Signup
1858,1706,8,2025-09-14,426.98,Purchase
1859,1569,1,2025-09-23,346.08,Purchase
1860,1144,10,2025-09-19,325.05,Purchase
1861,409,14,2025-09-20,14.79,Purchase
1862,800,4,2025-09-19,207.3,Purchase
1863,1723,12,2025-09-17,348.24,Download
1864,673,8,2025-09-20,471.5,Purchase
1865,795,13,2025-09-29,409.05,Purchase
1866,1998,12,2025-09-15,167.5,Purchase
1867,1390,10,2025-09-27,247.5,Purchase
1868,1746,2,2025-09-20,307.34,Purchase
1869,1220,1,2025-09-13,48.89,Purchase
1870,508,10,2025-10-10,149.81,Purchase
1871,95,13,2025-09-29,265.6,Purchase
1872,856,2,2025-10-03,436.34,Purchase
1873,543,10,2025-09-26,233.11,Purchase
1874,294,3,2025-09-27,114.29,Purchase
1875,1548,12,2025-09-13,313.5,Purchase
1876,946,15,2025-09-26,63.99,Purchase
1877,315,11,2025-10-03,426.43,Purchase
1878,1877,10,2025-09-23,390.02,Signup
1879,1145,10,2025-09-24,498.77,Purchase
1880,929,14,2025-09-16,102.52,Purchase
1881,271,2,2025-09-15,30.51,Signup
1882,1725,4,2025-09-24,108.67,Purchase
1883,568,15,2025-09-13,426.47,Signup
1884,1873,9,2025-09-13,347.42,Signup
1885,1488,2,2025-09-14,246.23,Signup
1886,1181,6,2025-09-28,364.59,Download
1887,1697,8,2025-09-13,431.82,Signup
1888,1100,2,2025-09-15,336.0,Purchase
1889,1495,1,2025-09-19,98.7,Purchase
1890,892,9,2025-09-13,485.32,Purchase
1891,257,12,2025-09-22,279.34,Purchase
1892,1361,9,2025-09-14,471.65,Purchase
1893,1994,15,2025-09-14,218.53,Signup
1894,1201,11,2025-09-23,246.47,Purchase
1895,1499,11,2025-09-17,103.15,Signup
1896,428,1,2025-09-14,412.37,Purchase
1897,1185,5,2025-09-19,427.16,Purchase
1898,685,3,2025-09-27,311.48,Download
1899,1301,6,2025-09-22,42.02,Purchase
1900,1219,9,2025-09-27,355.4,Signup
1901,142,13,2025-09-20,445.36,Download
1902,528,7,2025-09-17,239.61,Purchase
1903,1143,4,2025-09-22,22.66,Purchase
1904,1306,13,2025-09-28,488.79,Signup
1905,1827,10,2025-09-30,59.46,Purchase
1906,197,14,2025-09-13,170.21,Download
1907,1563,14,2025-09-18,31.1,Signup
1908,587,7,2025-09-21,479.51,Signup
1909,1549,14,2025-09-23,194.47,Signup
1910,78,5,2025-09-20,188.11,Purchase
1911,495,6,2025-09-28,324.46,Purchase
1912,1013,4,2025-09-19,452.25,Purchase
1913,39,4,2025-09-14,14.54,Purchase
1914,1041,3,2025-09-21,193.25,Purchase
1915,1428,1,2025-09-13,456.09,Purchase
1916,633,15,2025-09-15,386.73,Download
1917,1256,3,2025-09-20,363.48,Purchase
1918,823,8,2025-09-18,451.09,Download
1919,1916,14,2025-09-24,228.89,Signup
1920,1523,8,2025-09-15,172.39,Purchase
1921,728,8,2025-09-18,233.69,Signup
1922,132,13,2025-09-14,172.98,Purchase
1923,443,15,2025-09-27,11.87,Purchase
1924,203,5,2025-09-20,260.04,Purchase
1925,1243,6,2025-09-22,185.86,Download
1926,378,10,2025-09-19,384.98,Purchase
1927,1437,1,2025-09-22,145.6,Signup
1928,1567,5,2025-09-27,462.48,Purchase
1929,1169,6,2025-09-20,390.33,Signup
1930,181,3,2025-09-21,446.64,Download
1931,1332,13,2025-09-22,433.68,Purchase
1932,379,3,2025-09-29,141.58,Purchase
1933,1674,6,2025-09-18,28.14,Purchase
1934,1202,15,2025-09-26,163.98,Signup
1935,1630,15,2025-09-29,61.49,Signup
1936,1033,11,2025-10-04,268.27,Purchase
1937,54,15,2025-09-15,368.9,Purchase
1938,1576,13,2025-09-22,147.74,Download
1939,1377,4,2025-09-17,55.26,Signup
1940,1439,4,2025-09-19,444.96,Signup
1941,828,12,2025-09-23,180.3,Purchase
1942,1042,5,2025-09-17,41.53,Purchase
1943,459,14,2025-09-24,405.13,Signup
1944,321,2,2025-09-22,475.75,Purchase
1945,195,14,2025-09-15,313.63,Signup
1946,237,6,2025-09-30,40.84,Signup
1947,193,8,2025-09-14,387.77,Signup
1948,896,5,2025-09-16,370.4,Purchase
1949,221,10,2025-09-23,257.45,Download
1950,5,4,2025-09-19,389.48,Purchase
1951,1471,11,2025-09-25,268.46,Purchase
1952,544,12,2025-09-17,230.84,Purchase
1953,1409,13,2025-09-23,127.54,Signup
1954,1157,1,2025-09-16,421.74,Purchase
1955,1010,12,2025-09-21,129.63,Purchase
1956,1877,8,2025-09-21,227.41,Purchase
1957,622,4,2025-09-15,326.87,Purchase
1958,1244,3,2025-10-09,188.87,Download
1959,902,3,2025-09-13,354.5,Signup
1960,709,15,2025-09-29,414.61,Purchase
1961,833,2,2025-10-06,220.64,Purchase
1962,1085,11,2025-09-16,27.12,Purchase
1963,935,6,2025-10-02,436.83,Download
1964,1950,9,2025-09-26,331.25,Purchase
1965,1973,11,2025-09-17,469.65,Purchase
1966,531,13,2025-09-17,284.46,Purchase
1967,1942,14,2025-09-19,386.38,Signup
1968,1175,13,2025-09-17,472.34,Purchase
1969,1562,2,2025-10-04,409.48,Purchase
1970,1964,5,2025-09-27,292.4,Purchase
1971,1206,2,2025-10-05,310.86,Purchase
1972,1151,13,2025-10-01,89.23,Download
1973,1269,6,2025-09-15,375.72,Purchase
1974,378,11,2025-09-17,235.74,Purchase
1975,1221,3,2025-09-24,139.37,Purchase
1976,464,8,2025-09-17,233.23,Download
1977,1427,1,2025-09-17,62.3,Purchase
1978,334,12,2025-09-17,279.38,Purchase
1979,458,9,2025-09-22,431.29,Signup
1980,1012,9,2025-09-19,181.97,Purchase
1981,49,13,2025-09-20,100.9,Purchase
1982,1560,3,2025-10-04,203.43,Purchase
1983,936,1,2025-09-18,190.88,Signup
1984,1383,12,2025-09-22,276.79,Purchase
1985,1467,7,2025-09-15,489.45,Purchase
1986,71,12,2025-09-17,106.06,Purchase
1987,464,10,2025-10-07,249.74,Purchase
1988,889,10,2025-09-16,480.31,Purchase
1989,216,12,2025-09-23,58.49,Purchase
1990,1864,2,2025-10-03,266.44,Purchase
1991,1657,3,2025-10-04,367.82,Purchase
1992,1936,2,2025-09-26,192.88,Purchase
1993,943,13,2025-09-29,140.14,Purchase
1994,233,8,2025-09-18,258.43,Purchase
1995,107,3,2025-09-27,68.8,Purchase
1996,394,9,2025-09-27,418.97,Download
1997,978,10,2025-09-27,445.51,Purchase
1998,1286,6,2025-10-03,201.1,Purchase
1999,1862,8,2025-09-22,154.49,Purchase
2000,384,4,2025-09-23,394.49,Purchase
2001,561,8,2025-09-20,218.73,Purchase
2002,1486,12,2025-09-23,314.85,Signup
2003,1337,12,2025-09-23,48.03,Download
2004,1410,8,2025-09-19,368.58,Purchase
2005,1894,10,2025-10-03,37.31,Signup
2006,1764,4,2025-09-22,453.34,Purchase
2007,537,9,2025-09-26,45.5,Purchase
2008,253,5,2025-09-26,456.48,Signup
2009,1670,14,2025-09-21,480.04,Purchase
2010,571,9,2025-09-13,227.91,Purchase
2011,462,8,2025-09-14,219.93,Signup
2012,945,6,2025-09-19,129.54,Purchase
2013,1211,4,2025-09-16,420.12,Purchase
2014,1307,3,2025-09-15,238.92,Purchase
2015,1193,2,2025-09-15,95.7,Download
2016,1312,10,2025-09-18,323.19,Purchase
2017,264,1,2025-09-18,77.31,Purchase
2018,660,2,2025-10-08,348.78,Purchase
2019,834,5,2025-09-16,432.57,Purchase
2020,1165,2,2025-09-29,91.88,Download
2021,973,7,2025-10-03,229.29,Purchase
2022,811,4,2025-09-14,149.65,Download
2023,294,15,2025-09-24,396.58,Purchase
2024,706,11,2025-09-21,196.76,Download
2025,1666,1,2025-09-16,42.26,Download
2026,1306,15,2025-09-26,248.42,Purchase
2027,1813,15,2025-09-16,177.04,Purchase
2028,885,9,2025-09-18,110.76,Purchase
2029,1477,13,2025-10-03,251.36,Download
2030,105,1,2025-09-20,10.82,Purchase
2031,398,3,2025-10-05,169.55,Purchase
2032,1941,1,2025-09-14,247.84,Purchase
2033,1180,4,2025-09-24,373.87,Purchase
2034,1121,11,2025-09-16,425.66,Purchase
2035,457,5,2025-09-16,388.55,Purchase
2036,308,12,2025-09-18,298.24,Purchase
2037,544,15,2025-09-29,280.3,Download
2038,590,7,2025-09-20,473.12,Purchase
2039,1770,1,2025-09-24,112.95,Signup
2040,464,15,2025-09-16,246.67,Purchase
2041,951,14,2025-09-23,233.28,Purchase
2042,271,15,2025-09-26,432.71,Purchase
2043,844,10,2025-10-04,162.99,Purchase
2044,1728,6,2025-09-23,217.07,Purchase
2045,750,5,2025-09-17,463.77,Purchase
2046,1365,4,2025-09-17,132.15,Purchase
2047,1528,10,2025-10-01,389.03,Purchase
2048,499,2,2025-10-11,44.07,Purchase
2049,1242,10,2025-09-23,440.72,Signup
2050,482,9,2025-09-14,192.11,Signup
2051,558,7,2025-09-13,136.45,Purchase
2052,824,15,2025-09-24,364.08,Purchase
2053,1798,15,2025-09-15,451.56,Purchase
2054,59,11,2025-09-13,212.99,Signup
2055,1205,1,2025-09-21,217.99,Purchase
2056,1848,10,2025-10-10,214.55,Purchase
2057,921,4,2025-09-22,216.48,Purchase
2058,1207,15,2025-09-15,380.58,Purchase
2059,1560,2,2025-09-16,54.37,Signup
2060,1480,3,2025-09-16,445.97,Signup
2061,454,13,2025-09-20,283.01,Purchase
2062,1443,11,2025-09-22,133.4,Purchase
2063,1832,15,2025-09-17,175.24,Download
2064,1201,10,2025-09-18,494.97,Signup
2065,1543,1,2025-09-23,259.31,Purchase
2066,559,5,2025-09-21,211.89,Purchase
2067,1276,5,2025-09-20,170.2,Purchase
2068,395,12,2025-09-16,367.87,Purchase
2069,973,6,2025-09-14,262.99,Download
2070,1990,11,2025-09-29,28.71,Signup
2071,1457,2,2025-09-22,442.17,Purchase
2072,407,10,2025-09-15,249.79,Download
2073,1448,7,2025-10-02,301.13,Signup
2074,1897,3,2025-09-19,66.82,Download
2075,1294,4,2025-09-19,422.43,Signup
2076,1476,15,2025-09-20,366.87,Purchase
2077,357,9,2025-09-17,150.46,Purchase
2078,1696,9,2025-09-16,181.07,Purchase
2079,21,2,2025-09-19,96.5,Purchase
2080,751,15,2025-09-24,286.84,Purchase
2081,1839,14,2025-09-13,192.98,Download
2082,1558,6,2025-09-30,497.18,Signup
2083,562,10,2025-09-24,42.56,Purchase
2084,1286,10,2025-09-16,404.66,Purchase
2085,809,8,2025-09-22,144.77,Purchase
2086,1994,2,2025-10-01,330.05,Signup
2087,1940,3,2025-10-04,432.51,Signup
2088,224,13,2025-10-03,17.36,Purchase
2089,1751,15,2025-09-23,19.28,Purchase
2090,1552,9,2025-09-25,472.44,Purchase
2091,1299,7,2025-09-28,332.68,Purchase
2092,990,1,2025-09-22,328.74,Purchase
2093,1352,14,2025-09-25,409.23,Download
2094,1707,14,2025-09-18,192.76,Purchase
2095,1962,9,2025-09-15,128.97,Purchase
2096,294,15,2025-09-24,140.82,Purchase
2097,1389,8,2025-09-17,144.33,Purchase
2098,783,14,2025-09-15,383.61,Purchase
2099,365,13,2025-09-17,29.65,Signup
2100,1935,13,2025-09-16,228.52,Purchase
2101,1186,8,2025-09-22,255.25,Purchase
2102,1905,10,2025-10-05,372.69,Download
2103,232,3,2025-09-13,222.4,Purchase
2104,494,1,2025-09-13,169.62,Purchase
2105,660,14,2025-09-21,179.99,Purchase
2106,1105,12,2025-09-14,27.35,Purchase
2107,763,10,2025-10-06,184.63,Purchase
2108,170,2,2025-09-27,258.14,Signup
2109,1089,9,2025-09-26,421.63,Purchase
2110,305,10,2025-09-27,253.95,Purchase
2111,130,2,2025-10-01,23.2,Purchase
2112,1574,13,2025-09-19,381.99,Download
2113,289,9,2025-09-27,136.08,Purchase
2114,844,10,2025-09-20,344.43,Purchase
2115,1365,4,2025-09-14,328.29,Purchase
2116,944,5,2025-09-25,191.6,Purchase
2117,1918,8,2025-09-19,308.31,Purchase
2118,104,15,2025-09-18,256.2,Purchase
2119,327,7,2025-10-05,137.07,Purchase
2120,1172,12,2025-09-18,112.21,Signup
2121,633,9,2025-09-24,395.5,Purchase
2122,1272,15,2025-09-22,252.88,Purchase
2123,1813,4,2025-09-15,224.87,Purchase
2124,1912,12,2025-09-13,106.04,Purchase
2125,771,4,2025-09-23,319.76,Download
2126,639,1,2025-09-19,486.77,Purchase
2127,1932,2,2025-09-26,84.16,Purchase
2128,916,3,2025-09-26,229.89,Purchase
2129,1883,10,2025-09-17,37.91,Purchase
2130,274,13,2025-09-20,239.6,Purchase
2131,1089,15,2025-09-29,349.28,Signup
2132,246,5,2025-09-26,37.94,Signup
2133,1020,14,2025-09-15,245.11,Purchase
2134,1848,2,2025-09-29,78.22,Purchase
2135,330,11,2025-09-15,276.55,Purchase
2136,128,1,2025-09-22,192.04,Download
2137,432,13,2025-09-13,18.24,Purchase
2138,112,9,2025-09-15,394.13,Signup
2139,4,5,2025-10-01,450.45,Download
2140,1075,9,2025-09-27,21.21,Purchase
2141,722,15,2025-09-14,383.34,Signup
2142,499,9,2025-09-21,254.57,Purchase
2143,224,7,2025-10-01,341.9,Purchase
2144,673,7,2025-09-23,259.47,Signup
2145,1515,13,2025-09-14,196.64,Signup
2146,458,9,2025-09-14,418.88,Purchase
2147,249,5,2025-09-18,257.09,Signup
2148,115,3,2025-10-04,248.39,Purchase
2149,1387,6,2025-09-21,88.14,Purchase
2150,85,8,2025-09-17,170.59,Signup
2151,147,15,2025-09-14,496.23,Purchase
2152,716,4,2025-09-18,459.81,Signup
2153,821,13,2025-09-23,11.53,Purchase
2154,93,12,2025-09-18,244.37,Purchase
2155,334,11,2025-10-04,21.63,Purchase
2156,1750,11,2025-09-28,474.4,Signup
2157,102,1,2025-09-24,200.85,Purchase
2158,543,10,2025-10-08,139.93,Signup
2159,1547,6,2025-09-17,223.4,Signup
2160,1234,2,2025-09-26,82.77,Signup
2161,256,14,2025-09-20,181.69,Purchase
2162,1588,5,2025-09-17,391.6,Purchase
2163,1360,8,2025-09-17,323.87,Purchase
2164,1616,4,2025-09-14,304.58,Download
2165,1019,7,2025-10-09,497.94,Purchase
2166,1772,3,2025-09-28,209.04,Purchase
2167,1283,5,2025-09-20,209.77,Purchase
2168,571,11,2025-09-26,182.12,Purchase
2169,1252,6,2025-09-23,10.32,Download
2170,1312,5,2025-09-28,92.03,Purchase
2171,525,13,2025-09-21,323.6,Purchase
2172,141,10,2025-09-28,168.37,Purchase
2173,1803,15,2025-09-15,485.0,Purchase
2174,498,6,2025-09-30,18.95,Purchase
2175,332,13,2025-09-19,185.5,Purchase
2176,649,13,2025-09-20,161.31,Purchase
2177,127,6,2025-09-23,408.31,Purchase
2178,919,10,2025-09-30,123.58,Purchase
2179,1964,4,2025-09-15,325.16,Download
2180,847,15,2025-09-20,188.1,Download
2181,831,5,2025-09-19,465.06,Purchase
2182,1152,1,2025-09-20,411.72,Purchase
2183,1962,5,2025-10-01,321.69,Purchase
2184,1977,3,2025-09-26,238.52,Purchase
2185,862,8,2025-09-14,36.86,Purchase
2186,1909,14,2025-09-15,221.04,Download
2187,1907,13,2025-10-02,317.39,Purchase
2188,288,3,2025-09-22,235.01,Signup
2189,1686,8,2025-09-13,266.06,Purchase
2190,549,11,2025-09-30,126.79,Purchase
2191,875,10,2025-10-06,382.27,Purchase
2192,1799,9,2025-09-16,489.76,Purchase
2193,1938,15,2025-09-17,409.97,Purchase
2194,727,9,2025-09-22,271.56,Purchase
2195,1620,7,2025-10-01,305.5,Purchase
2196,1185,15,2025-09-28,287.55,Signup
2197,752,1,2025-09-15,135.68,Purchase
2198,1889,8,2025-09-13,94.95,Purchase
2199,1567,13,2025-09-26,206.6,Purchase
2200,1282,1,2025-09-22,140.02,Download
2201,1334,13,2025-09-22,163.63,Download
2202,1914,13,2025-09-30,368.75,Purchase
2203,1644,3,2025-09-25,446.06,Purchase
2204,1207,1,2025-09-19,49.23,Purchase
2205,1288,11,2025-10-06,247.9,Purchase
2206,1652,8,2025-09-16,273.6,Purchase
2207,78,6,2025-09-25,428.73,Purchase
2208,825,2,2025-09-18,226.72,Purchase
2209,660,11,2025-09-26,47.94,Purchase
2210,1411,14,2025-09-13,204.15,Signup
2211,1451,4,2025-09-21,273.57,Purchase
2212,833,14,2025-09-13,478.68,Signup
2213,1726,4,2025-09-20,263.74,Purchase
2214,383,12,2025-09-17,344.82,Purchase
2215,902,13,2025-09-23,186.53,Purchase
2216,90,14,2025-09-16,111.73,Purchase
2217,317,14,2025-09-16,249.38,Signup
2218,643,12,2025-09-23,444.24,Purchase
2219,913,3,2025-09-16,131.85,Purchase
2220,1634,14,2025-09-22,425.13,Purchase
2221,603,11,2025-09-22,220.33,Purchase
2222,803,3,2025-10-07,428.07,Purchase
2223,558,7,2025-09-15,376.17,Purchase
2224,620,1,2025-09-20,214.12,Purchase
2225,1934,12,2025-09-13,66.63,Purchase
2226,1764,4,2025-09-14,402.5,Download
2227,8,11,2025-09-27,196.41,Purchase
2228,644,14,2025-09-19,71.22,Purchase
2229,672,13,2025-09-21,353.22,Signup
2230,1816,9,2025-09-16,274.23,Purchase
2231,387,1,2025-09-23,315.64,Signup
2232,107,8,2025-09-20,59.69,Purchase
2233,404,14,2025-09-15,314.23,Purchase
2234,835,13,2025-10-01,78.42,Purchase
2235,1690,10,2025-10-10,239.07,Signup
2236,1077,6,2025-09-26,182.03,Purchase
2237,123,8,2025-09-19,229.08,Purchase
2238,802,15,2025-09-23,183.81,Download
2239,751,13,2025-09-22,410.01,Purchase
2240,997,1,2025-09-23,185.48,Purchase
2241,1988,15,2025-09-16,15.36,Purchase
2242,828,13,2025-09-17,394.64,Purchase
2243,1746,5,2025-09-25,64.34,Purchase
2244,174,12,2025-09-17,236.39,Download
2245,67,8,2025-09-14,24.25,Purchase
2246,433,5,2025-09-30,129.66,Purchase
2247,657,3,2025-09-16,18.0,Purchase
2248,1360,1,2025-09-21,157.94,Download
2249,413,9,2025-09-26,24.02,Signup
2250,1918,2,2025-09-27,153.89,Download
2251,1656,12,2025-09-17,395.48,Signup
2252,1185,4,2025-09-18,131.76,Purchase
2253,1021,5,2025-09-15,155.22,Download
2254,887,10,2025-09-28,356.59,Purchase
2255,1774,4,2025-09-17,59.83,Purchase
2256,306,13,2025-10-02,352.87,Purchase
2257,1654,8,2025-09-19,49.24,Purchase
2258,288,6,2025-09-14,383.17,Signup
2259,95,9,2025-09-26,121.28,Purchase
2260,1220,5,2025-09-22,162.48,Purchase
2261,1699,14,2025-09-17,340.31,Purchase
2262,1850,6,2025-09-23,324.08,Purchase
2263,886,12,2025-09-21,263.26,Purchase
2264,86,3,2025-09-29,223.49,Signup
2265,786,10,2025-09-30,329.21,Purchase
2266,1598,3,2025-09-30,450.12,Purchase
2267,559,11,2025-10-04,464.17,Signup
2268,1249,2,2025-09-21,94.29,Purchase
2269,307,8,2025-09-17,474.8,Purchase
2270,1692,9,2025-09-24,130.67,Purchase
2271,598,14,2025-09-23,286.98,Download
2272,128,8,2025-09-15,375.4,Purchase
2273,830,9,2025-09-14,279.0,Purchase
2274,384,12,2025-09-20,142.08,Signup
2275,70,4,2025-09-18,175.01,Purchase
2276,1049,8,2025-09-19,334.69,Purchase
2277,810,13,2025-09-14,268.71,Purchase
2278,369,6,2025-09-22,228.36,Purchase
2279,928,5,2025-09-30,294.09,Purchase
2280,747,8,2025-09-15,124.56,Purchase
2281,1619,2,2025-09-19,386.35,Purchase
2282,980,4,2025-09-15,18.91,Purchase
2283,965,8,2025-09-19,319.02,Purchase
2284,916,10,2025-09-16,347.75,Purchase
2285,659,14,2025-09-18,80.89,Purchase
2286,1839,6,2025-09-24,444.62,Purchase
2287,1254,11,2025-09-15,42.42,Purchase
2288,296,9,2025-09-23,271.8,Purchase
2289,767,11,2025-09-23,199.78,Signup
2290,978,10,2025-09-16,135.98,Purchase
2291,460,11,2025-09-30,159.57,Purchase
2292,213,8,2025-09-13,347.9,Purchase
2293,198,7,2025-10-04,410.62,Purchase
2294,1891,6,2025-09-30,71.13,Purchase
2295,1520,2,2025-10-06,154.12,Purchase
2296,68,1,2025-09-15,427.6,Purchase
2297,67,10,2025-10-06,411.84,Purchase
2298,1216,15,2025-09-29,286.0,Purchase
2299,1838,11,2025-09-18,74.08,Download
2300,1279,4,2025-09-17,112.36,Purchase
2301,167,6,2025-10-03,293.69,Signup
2302,1944,3,2025-10-04,265.7,Purchase
2303,403,1,2025-09-19,473.68,Purchase
2304,1565,7,2025-09-14,250.54,Purchase
2305,256,13,2025-10-02,420.91,Purchase
2306,1425,9,2025-09-13,14.57,Purchase
2307,962,8,2025-09-16,84.56,Purchase
2308,147,9,2025-09-13,25.53,Purchase
2309,610,14,2025-09-24,46.87,Purchase
2310,1806,10,2025-09-17,161.4,Purchase
2311,357,5,2025-09-14,242.8,Signup
2312,1499,12,2025-09-23,203.45,Signup
2313,317,6,2025-09-29,228.38,Purchase
2314,720,6,2025-09-23,85.64,Purchase
2315,836,12,2025-09-22,148.29,Purchase
2316,217,11,2025-09-26,58.56,Signup
2317,440,15,2025-09-16,358.66,Signup
2318,221,10,2025-09-23,285.4,Signup
2319,1443,14,2025-09-16,292.7,Purchase
2320,229,3,2025-09-28,235.18,Download
2321,1764,9,2025-09-22,35.16,Purchase
2322,484,14,2025-09-26,154.08,Purchase
2323,114,4,2025-09-23,270.27,Purchase
2324,1441,10,2025-10-07,15.1,Download
2325,1093,9,2025-09-27,246.83,Signup
2326,759,6,2025-10-03,390.6,Purchase
2327,562,11,2025-10-06,283.34,Download
2328,1802,1,2025-09-15,458.3,Purchase
2329,1090,15,2025-09-20,231.95,Purchase
2330,1441,3,2025-10-09,413.79,Purchase
2331,1050,10,2025-10-11,181.38,Download
2332,1972,5,2025-09-29,21.35,Signup
2333,860,8,2025-09-17,168.68,Purchase
2334,392,7,2025-10-06,253.05,Purchase
2335,1616,6,2025-09-30,330.19,Purchase
2336,130,7,2025-09-30,15.34,Signup
2337,1081,6,2025-10-01,296.63,Purchase
2338,1975,14,2025-09-26,211.79,Purchase
2339,1134,1,2025-09-18,356.63,Purchase
2340,1461,8,2025-09-13,14.06,Purchase
2341,833,5,2025-09-26,24.7,Signup
2342,1729,15,2025-09-14,422.74,Signup
2343,748,10,2025-10-03,229.64,Purchase
2344,908,4,2025-09-22,195.25,Purchase
2345,945,14,2025-09-18,414.99,Signup
2346,1005,6,2025-09-18,57.28,Download
2347,1672,10,2025-10-08,48.65,Signup
2348,1622,9,2025-09-26,227.13,Purchase
2349,362,6,2025-09-17,374.41,Purchase
2350,796,3,2025-09-14,184.26,Purchase
2351,1995,4,2025-09-17,77.07,Purchase
2352,1936,1,2025-09-24,105.71,Purchase
2353,1942,8,2025-09-15,317.61,Purchase
2354,1818,4,2025-09-17,457.81,Purchase
2355,1304,6,2025-09-29,470.39,Purchase
2356,1645,8,2025-09-13,184.69,Purchase
2357,1108,13,2025-10-03,353.62,Purchase
2358,434,9,2025-09-17,413.27,Purchase
2359,341,1,2025-09-13,273.21,Download
2360,977,13,2025-10-03,410.56,Signup
2361,1187,13,2025-09-30,32.7,Signup
2362,1400,3,2025-09-18,463.9,Purchase
2363,1627,14,2025-09-19,497.17,Purchase
2364,59,12,2025-09-15,34.82,Purchase
2365,294,6,2025-09-15,252.47,Purchase
2366,955,15,2025-09-29,220.26,Purchase
2367,46,8,2025-09-21,443.86,Purchase
2368,258,10,2025-09-24,93.49,Purchase
2369,1735,12,2025-09-17,426.81,Purchase
2370,1306,10,2025-09-23,334.99,Signup
2371,846,14,2025-09-24,336.38,Purchase
2372,1507,8,2025-09-21,17.28,Purchase
2373,1831,15,2025-09-29,181.45,Purchase
2374,1749,2,2025-09-20,300.52,Purchase
2375,1886,14,2025-09-23,393.07,Signup
2376,1927,7,2025-10-10,487.07,Purchase
2377,1775,8,2025-09-18,456.41,Purchase
2378,710,15,2025-09-21,191.98,Signup
2379,319,13,2025-09-20,489.5,Download
2380,67,3,2025-10-09,341.17,Download
2381,1384,15,2025-09-18,295.79,Signup
2382,313,12,2025-09-13,457.38,Purchase
2383,1261,2,2025-09-24,369.91,Purchase
2384,314,3,2025-09-19,235.82,Purchase
2385,663,5,2025-09-28,132.36,Signup
2386,1180,12,2025-09-16,493.77,Purchase
2387,747,3,2025-09-23,209.65,Purchase
2388,1952,11,2025-10-07,155.29,Signup
2389,93,1,2025-09-17,274.07,Signup
2390,873,10,2025-09-17,377.03,Purchase
2391,1173,8,2025-09-19,36.16,Purchase
2392,212,3,2025-09-20,499.06,Purchase
2393,1754,13,2025-09-27,472.12,Purchase
2394,1298,8,2025-09-22,152.57,Purchase
2395,27,9,2025-09-27,312.21,Download
2396,1994,9,2025-09-14,206.12,Purchase
2397,1148,12,2025-09-17,326.22,Download
2398,421,7,2025-10-05,195.2,Signup
2399,1482,6,2025-09-30,82.42,Purchase
2400,176,10,2025-09-19,296.42,Purchase
2401,564,13,2025-10-02,372.87,Purchase
2402,1070,6,2025-09-20,255.5,Signup
2403,1627,1,2025-09-24,287.64,Purchase
2404,1991,9,2025-09-18,321.43,Download
2405,47,2,2025-09-13,234.98,Purchase
2406,149,5,2025-09-29,294.8,Purchase
2407,265,9,2025-09-13,241.87,Purchase
2408,423,1,2025-09-24,296.32,Signup
2409,1381,3,2025-09-16,377.97,Purchase
2410,1897,2,2025-09-13,496.29,Purchase
2411,155,15,2025-09-18,460.21,Download
2412,469,5,2025-09-22,279.19,Purchase
2413,568,8,2025-09-13,468.4,Signup
2414,412,2,2025-09-14,411.96,Purchase
2415,740,14,2025-09-25,419.25,Purchase
2416,380,1,2025-09-19,295.15,Purchase
2417,1813,11,2025-09-19,359.49,Signup
2418,1321,12,2025-09-21,496.44,Download
2419,1265,9,2025-09-22,63.01,Signup
2420,37,14,2025-09-26,283.42,Download
2421,519,1,2025-09-22,167.54,Signup
2422,1992,10,2025-09-22,218.54,Purchase
2423,1933,13,2025-09-21,81.58,Signup
2424,972,5,2025-09-24,163.04,Download
2425,1171,8,2025-09-22,350.88,Purchase
2426,71,7,2025-10-09,454.38,Purchase
2427,1411,14,2025-09-20,79.57,Signup
2428,1879,2,2025-10-11,73.96,Purchase
2429,769,3,2025-10-07,278.56,Purchase
2430,62,2,2025-09-13,413.46,Purchase
2431,1805,8,2025-09-21,72.43,Purchase
2432,54,6,2025-10-02,31.33,Purchase
2433,1051,6,2025-09-13,387.57,Download
2434,290,1,2025-09-17,167.73,Signup
2435,256,6,2025-09-18,85.36,Purchase
2436,1650,7,2025-10-08,383.36,Purchase
2437,1298,5,2025-09-22,231.81,Purchase
2438,202,4,2025-09-14,132.86,Download
2439,749,8,2025-09-20,213.53,Download
2440,1080,3,2025-09-20,98.16,Purchase
2441,732,6,2025-10-04,356.45,Purchase
2442,882,11,2025-09-17,19.87,Purchase
2443,1387,1,2025-09-13,30.22,Purchase
2444,146,8,2025-09-13,315.14,Purchase
2445,348,3,2025-09-24,194.14,Purchase
2446,754,1,2025-09-19,220.31,Signup
2447,381,14,2025-09-19,241.82,Purchase
2448,1269,3,2025-09-13,471.72,Purchase
2449,1633,14,2025-09-26,360.38,Purchase
2450,264,3,2025-09-26,407.46,Purchase
2451,788,12,2025-09-16,419.48,Purchase
2452,109,6,2025-09-15,410.38,Signup
2453,326,6,2025-09-27,20.49,Signup
2454,400,12,2025-09-21,230.96,Purchase
2455,1233,11,2025-09-21,129.45,Purchase
2456,1744,9,2025-09-20,119.98,Purchase
2457,67,11,2025-10-03,121.6,Purchase
2458,1414,13,2025-09-16,469.09,Purchase
